IdData;IdVersion;Fecha;IdDistribuidora;IdGeneradora;IdCodigoContrato;IdPuntoRetiro;Distribuidora;Suministrador;CodigoContrato;PuntoRetiro;IdDespacho;Energía [kWh];Potencia [kW];Observación
671;18;2020-10-01;;9;;37;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Coronel 015;;163689.092184734;330.566109542231;-Error nombre de Distribuidora-Error nombre de Código Contrato
672;18;2020-10-01;;9;;1;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Curico 13.2;;384008.546261522;996.126538307469;-Error nombre de Distribuidora-Error nombre de Código Contrato
673;18;2020-10-01;;9;;42;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Duqueco 023;;39719.3848704137;63.0034976673365;-Error nombre de Distribuidora-Error nombre de Código Contrato
674;18;2020-10-01;;9;;82;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Ejercito 015;;243816.446009439;625.173599018688;-Error nombre de Distribuidora-Error nombre de Código Contrato
675;18;2020-10-01;;9;;29;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;El Avellano 023;;70582.003425617;81.2773997773568;-Error nombre de Distribuidora-Error nombre de Código Contrato
676;18;2020-10-01;;9;;83;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;El Manzano SIC 4 015;;101392.752605914;131.059540128894;-Error nombre de Distribuidora-Error nombre de Código Contrato
677;18;2020-10-01;;9;;84;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Escuadron 015;;84583.4421437236;125.932096752419;-Error nombre de Distribuidora-Error nombre de Código Contrato
678;18;2020-10-01;;9;;85;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Fatima 015;;242708.817666851;440.018084670816;-Error nombre de Distribuidora-Error nombre de Código Contrato
679;18;2020-10-01;;9;;86;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Graneros 015;;221625.06165456;408.338958689282;-Error nombre de Distribuidora-Error nombre de Código Contrato
680;18;2020-10-01;;9;;87;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Hospital 015;;128362.818664018;252.084292587707;-Error nombre de Distribuidora-Error nombre de Código Contrato
681;18;2020-10-01;;9;;88;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;La Palma 13.2;;11915.8602174821;203.788767417516;-Error nombre de Distribuidora-Error nombre de Código Contrato
682;18;2020-10-01;;9;;89;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;La Ronda 015;;38921.8674508274;19.7532167075362;-Error nombre de Distribuidora-Error nombre de Código Contrato
683;18;2020-10-01;;9;;90;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Las Cabras 015;;72533.4521060611;155.760119145103;-Error nombre de Distribuidora-Error nombre de Código Contrato
684;18;2020-10-01;;9;;91;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Las Encinas 015;;271981.154207436;638.771341989713;-Error nombre de Distribuidora-Error nombre de Código Contrato
685;18;2020-10-01;;9;;92;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Latorre 015;;93817.9006912537;175.574444443215;-Error nombre de Distribuidora-Error nombre de Código Contrato
686;18;2020-10-01;;9;;93;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Lautaro 015;;18196.4405459925;23.0687633342481;-Error nombre de Distribuidora-Error nombre de Código Contrato
687;18;2020-10-01;;9;;94;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Lirquen 015;;78107.8477876472;124.269456383176;-Error nombre de Distribuidora-Error nombre de Código Contrato
688;18;2020-10-01;;9;;95;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Lo Miranda 015;;92107.1148861221;186.270610929878;-Error nombre de Distribuidora-Error nombre de Código Contrato
689;18;2020-10-01;;9;;96;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Loma Colorada 015;;222247.924837777;498.752903933659;-Error nombre de Distribuidora-Error nombre de Código Contrato
690;18;2020-10-01;;9;;64;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Loncoche 13.2;;9255.76146622291;4.49472611122423;-Error nombre de Distribuidora-Error nombre de Código Contrato
691;18;2020-10-01;;9;;97;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Loreto 015;;71192.7668316338;140.841240892875;-Error nombre de Distribuidora-Error nombre de Código Contrato
692;18;2020-10-01;;9;;49;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Los Angeles 015;;120114.50461773;355.758531594975;-Error nombre de Distribuidora-Error nombre de Código Contrato
693;18;2020-10-01;;9;;98;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Machali 015;;159030.200332949;522.019323815299;-Error nombre de Distribuidora-Error nombre de Código Contrato
694;18;2020-10-01;;9;;99;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Mahns 015;;122765.717504448;263.572437223909;-Error nombre de Distribuidora-Error nombre de Código Contrato
695;18;2020-10-01;;9;;100;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Malloa 015;;43853.9310653495;110.673876548101;-Error nombre de Distribuidora-Error nombre de Código Contrato
696;18;2020-10-01;;9;;101;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Manso de Velasco 015;;225266.42153214;547.961542866565;-Error nombre de Distribuidora-Error nombre de Código Contrato
697;18;2020-10-01;;9;;102;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Maule 015;;660.376765094913;0.549706923185878;-Error nombre de Distribuidora-Error nombre de Código Contrato
698;18;2020-10-01;;9;;103;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Molina 13.2;;192608.032839288;347.776289549048;-Error nombre de Distribuidora-Error nombre de Código Contrato
699;18;2020-10-01;;9;;104;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Padre Las Casas 015;;185444.41721647;427.924261968733;-Error nombre de Distribuidora-Error nombre de Código Contrato
700;18;2020-10-01;;9;;105;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Panguilemo 015;;31962.252468076;76.179158736201;-Error nombre de Distribuidora-Error nombre de Código Contrato
701;18;2020-10-01;;9;;106;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Pelequen 015;;21281.6300159669;28.6161254769345;-Error nombre de Distribuidora-Error nombre de Código Contrato
702;18;2020-10-01;;9;;107;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Penco 015;;39222.4785269584;176.213110332327;-Error nombre de Distribuidora-Error nombre de Código Contrato
703;18;2020-10-01;;9;;108;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Perales 015;;337876.95569955;868.126213195262;-Error nombre de Distribuidora-Error nombre de Código Contrato
704;18;2020-10-01;;9;;109;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Piduco 015;;281559.680751377;753.76527142111;-Error nombre de Distribuidora-Error nombre de Código Contrato
705;18;2020-10-01;;9;;65;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Pillanlelbun 015;;5193.47714091634;12.0840885903099;-Error nombre de Distribuidora-Error nombre de Código Contrato
706;18;2020-10-01;;9;;110;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Pirque 13.2;;80977.7678791522;181.987331357725;-Error nombre de Distribuidora-Error nombre de Código Contrato
707;18;2020-10-01;;9;;111;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Pitrufquen 015;;39199.4417939033;89.7758201392516;-Error nombre de Distribuidora-Error nombre de Código Contrato
708;18;2020-10-01;;9;;112;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Puchoco 015;;23236.1615312271;27.0519077933977;-Error nombre de Distribuidora-Error nombre de Código Contrato
709;18;2020-10-01;;9;;113;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Pucon 023;;157117.141636136;319.972151229185;-Error nombre de Distribuidora-Error nombre de Código Contrato
710;18;2020-10-01;;9;;114;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Pumahue 015;;223282.550997849;479.843310246457;-Error nombre de Distribuidora-Error nombre de Código Contrato
711;18;2020-10-01;;9;;115;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Quinta de Tilcoco 015;;35446.7016183914;68.9629372084171;-Error nombre de Distribuidora-Error nombre de Código Contrato
712;18;2020-10-01;;9;;116;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Rauquén 13.2;;223703.028409472;422.9923120037;-Error nombre de Distribuidora-Error nombre de Código Contrato
713;18;2020-10-01;;9;;117;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Rengo 015;;143380.681392512;298.037682308496;-Error nombre de Distribuidora-Error nombre de Código Contrato
714;18;2020-10-01;;9;;118;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Rosario 015;;64102.735725087;34.3065249842866;-Error nombre de Distribuidora-Error nombre de Código Contrato
715;18;2020-10-01;;9;;119;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;San Fernando 015;;86656.8910647411;213.869251334531;-Error nombre de Distribuidora-Error nombre de Código Contrato
716;18;2020-10-01;;9;;120;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;San Francisco de Mostazal 015;;80446.8588355943;141.484773837873;-Error nombre de Distribuidora-Error nombre de Código Contrato
717;18;2020-10-01;;9;;121;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;San Miguel 015;;70407.511651926;220.012557431326;-Error nombre de Distribuidora-Error nombre de Código Contrato
718;18;2020-10-01;;9;;122;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;San Pedro CGET 015;;169500.029569861;472.569495224015;-Error nombre de Distribuidora-Error nombre de Código Contrato
719;18;2020-10-01;;9;;123;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;San Vicente TT 015;;191749.795521161;224.877990965909;-Error nombre de Distribuidora-Error nombre de Código Contrato
720;18;2020-10-01;;9;;124;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Santa Elvira 015;;266452.422142931;620.558818862262;-Error nombre de Distribuidora-Error nombre de Código Contrato
721;18;2020-10-01;;9;;125;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Sauzal 110;;15662.4959106043;29.6387479970963;-Error nombre de Distribuidora-Error nombre de Código Contrato
722;18;2020-10-01;;9;;126;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Talca 015;;348693.480028228;921.258510348704;-Error nombre de Distribuidora-Error nombre de Código Contrato
723;18;2020-10-01;;9;;127;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Talcahuano 015;;138551.271245463;227.150365280938;-Error nombre de Distribuidora-Error nombre de Código Contrato
724;18;2020-10-01;;9;;3;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Teno 13.2;;79248.7255942842;104.77662716557;-Error nombre de Distribuidora-Error nombre de Código Contrato
725;18;2020-10-01;;9;;128;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Tome 023;;0.0;1.25056297084835;-Error nombre de Distribuidora-Error nombre de Código Contrato
726;18;2020-10-01;;9;;129;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Tumbes 015;;62009.4136096934;124.064769643948;-Error nombre de Distribuidora-Error nombre de Código Contrato
727;18;2020-10-01;;9;;130;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Tuniche 015;;115097.789508191;323.323659991059;-Error nombre de Distribuidora-Error nombre de Código Contrato
728;18;2020-10-01;;9;;131;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Villa Alegre 13.2;;43075.6412092359;74.9913267078903;-Error nombre de Distribuidora-Error nombre de Código Contrato
729;18;2020-10-01;;9;;132;CGED;D. ALMAGRO;CGED 2008/01-2_BS1_BB_CGE Distribución_D. ALMAGRO;Villarrica 023;;191135.806334271;417.850537851559;-Error nombre de Distribuidora-Error nombre de Código Contrato
730;18;2020-10-01;;10;;161;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Alcones 023;;526728.042770286;1130.847197779;-Error nombre de Distribuidora-Error nombre de Código Contrato
731;18;2020-10-01;;10;;162;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Alhue 023;;156402.834242635;417.559598769659;-Error nombre de Distribuidora-Error nombre de Código Contrato
732;18;2020-10-01;;10;;163;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Ancoa 13.2;;71250.8122217651;165.153818564678;-Error nombre de Distribuidora-Error nombre de Código Contrato
733;18;2020-10-01;;10;;164;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Bollenar 13.2;;988579.306497382;1358.2525448538;-Error nombre de Distribuidora-Error nombre de Código Contrato
734;18;2020-10-01;;10;;165;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Cauquenes 13.8;;770990.696511683;1730.39530376178;-Error nombre de Distribuidora-Error nombre de Código Contrato
735;18;2020-10-01;;10;;75;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Chillan 015;;205567.540249053;472.248813314616;-Error nombre de Distribuidora-Error nombre de Código Contrato
736;18;2020-10-01;;10;;166;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Chocalan 13.2;;471533.961959139;638.339483325344;-Error nombre de Distribuidora-Error nombre de Código Contrato
737;18;2020-10-01;;10;;167;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Cipreses 13.2;;1786.65894535793;4.70266697482252;-Error nombre de Distribuidora-Error nombre de Código Contrato
738;18;2020-10-01;;10;;168;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Constitucion 1 023;;1033172.42480366;1656.35131108905;-Error nombre de Distribuidora-Error nombre de Código Contrato
739;18;2020-10-01;;10;;133;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Curacavi 012;;163640.789474931;330.684014129517;-Error nombre de Distribuidora-Error nombre de Código Contrato
740;18;2020-10-01;;10;;169;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;El Maiten 13.2;;529555.108092815;756.738687256043;-Error nombre de Distribuidora-Error nombre de Código Contrato
741;18;2020-10-01;;10;;170;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;El Monte 13.2;;622899.474923169;1545.37532527563;-Error nombre de Distribuidora-Error nombre de Código Contrato
742;18;2020-10-01;;10;;171;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;El Paico 13.2;;590490.409220184;1340.18644884613;-Error nombre de Distribuidora-Error nombre de Código Contrato
743;18;2020-10-01;;10;;172;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;El Peumo 023;;316209.088565959;239.962838400785;-Error nombre de Distribuidora-Error nombre de Código Contrato
744;18;2020-10-01;;10;;173;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Hualañe 13.2;;139814.221470489;301.183421214819;-Error nombre de Distribuidora-Error nombre de Código Contrato
745;18;2020-10-01;;10;;18;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Hualte 13.2;;125610.770523612;270.322552728891;-Error nombre de Distribuidora-Error nombre de Código Contrato
746;18;2020-10-01;;10;;174;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Itahue 13.2;;26625.1972644782;-5.87475404597229;-Error nombre de Distribuidora-Error nombre de Código Contrato
747;18;2020-10-01;;10;;175;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;La Esperanza 13.2;;226080.679970465;160.715024595403;-Error nombre de Distribuidora-Error nombre de Código Contrato
748;18;2020-10-01;;10;;176;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;La Manga 13.2;;742371.392000504;1074.22905110822;-Error nombre de Distribuidora-Error nombre de Código Contrato
749;18;2020-10-01;;10;;177;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;La Vega 023;;414905.490198974;766.491760825401;-Error nombre de Distribuidora-Error nombre de Código Contrato
750;18;2020-10-01;;10;;178;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Las Arañas 1 13.2;;277872.065237305;447.17678673332;-Error nombre de Distribuidora-Error nombre de Código Contrato
751;18;2020-10-01;;10;;179;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Leyda 13.2;;480541.965543099;257.407094147321;-Error nombre de Distribuidora-Error nombre de Código Contrato
752;18;2020-10-01;;10;;180;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Licanten 13.2;;448391.92159653;891.645295487229;-Error nombre de Distribuidora-Error nombre de Código Contrato
753;18;2020-10-01;;10;;181;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Lihueimo 13.2;;572231.937146457;855.844478874204;-Error nombre de Distribuidora-Error nombre de Código Contrato
754;18;2020-10-01;;10;;182;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Linares Norte 13.8;;78726.2521674858;186.89572690543;-Error nombre de Distribuidora-Error nombre de Código Contrato
755;18;2020-10-01;;10;;183;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Mandinga 13.2;;394657.678089079;697.170890399233;-Error nombre de Distribuidora-Error nombre de Código Contrato
756;18;2020-10-01;;10;;184;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Marchigue 13.2;;481373.018725199;650.716968259947;-Error nombre de Distribuidora-Error nombre de Código Contrato
757;18;2020-10-01;;10;;102;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Maule 015;;199088.413466424;794.90617881029;-Error nombre de Distribuidora-Error nombre de Código Contrato
758;18;2020-10-01;;10;;185;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Melipilla 13.2;;1457027.93975219;3680.82182913328;-Error nombre de Distribuidora-Error nombre de Código Contrato
759;18;2020-10-01;;10;;103;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Molina 13.2;;382330.563388657;386.097345294346;-Error nombre de Distribuidora-Error nombre de Código Contrato
760;18;2020-10-01;;10;;186;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Nancagua 13.2;;452621.601772486;903.550263644457;-Error nombre de Distribuidora-Error nombre de Código Contrato
761;18;2020-10-01;;10;;187;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Nirivilo 023;;289411.236670331;406.853309536853;-Error nombre de Distribuidora-Error nombre de Código Contrato
762;18;2020-10-01;;10;;188;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Paniahue 13.2;;1430120.20514665;2787.43988107467;-Error nombre de Distribuidora-Error nombre de Código Contrato
763;18;2020-10-01;;10;;189;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Parral 13.2;;604933.385127165;1429.13006145997;-Error nombre de Distribuidora-Error nombre de Código Contrato
764;18;2020-10-01;;10;;190;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Parronal 13.2;;109518.168590651;175.412137346207;-Error nombre de Distribuidora-Error nombre de Código Contrato
765;18;2020-10-01;;10;;191;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Placilla Emelectric 13.2;;258819.913319667;484.325605754525;-Error nombre de Distribuidora-Error nombre de Código Contrato
766;18;2020-10-01;;10;;192;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Portezuelo 066;;23743.1229105162;132.752668116141;-Error nombre de Distribuidora-Error nombre de Código Contrato
767;18;2020-10-01;;10;;193;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Quelentaro 13.2;;408668.163500307;550.371587173868;-Error nombre de Distribuidora-Error nombre de Código Contrato
768;18;2020-10-01;;10;;194;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Quirihue 023;;307702.46614854;640.3870560273;-Error nombre de Distribuidora-Error nombre de Código Contrato
769;18;2020-10-01;;10;;195;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Ranguili 13.2;;295030.53582599;437.43598632701;-Error nombre de Distribuidora-Error nombre de Código Contrato
770;18;2020-10-01;;10;;196;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Retiro 13.2;;234717.380554193;535.144682884795;-Error nombre de Distribuidora-Error nombre de Código Contrato
771;18;2020-10-01;;10;;14;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;San Carlos 13.2;;790141.831245759;1718.13645940332;-Error nombre de Distribuidora-Error nombre de Código Contrato
772;18;2020-10-01;;10;;197;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;San Clemente 13.2;;0.0;0.0;-Error nombre de Distribuidora-Error nombre de Código Contrato
773;18;2020-10-01;;10;;198;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;San Gregorio 13.8;;13860.538227993;27.1236903376019;-Error nombre de Distribuidora-Error nombre de Código Contrato
774;18;2020-10-01;;10;;199;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;San Javier 023;;46295.663354901;39.5318581798261;-Error nombre de Distribuidora-Error nombre de Código Contrato
775;18;2020-10-01;;10;;200;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;San Rafael Emetal 13.2;;37268.8377488962;273.840859469515;-Error nombre de Distribuidora-Error nombre de Código Contrato
776;18;2020-10-01;;10;;201;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Santa Rosa 023;;193409.706308444;171.515408078249;-Error nombre de Distribuidora-Error nombre de Código Contrato
777;18;2020-10-01;;10;;126;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Talca 015;;55164.088189724;86.065555878929;-Error nombre de Distribuidora-Error nombre de Código Contrato
778;18;2020-10-01;;10;;128;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Tome 023;;233465.316000825;403.400459665822;-Error nombre de Distribuidora-Error nombre de Código Contrato
779;18;2020-10-01;;10;;202;CGED;E-CL;SIC 2013/03_2 (emelectric)_BS3_BB_CGE Distribución_E-CL;Villa Prat 13.2;;418966.425055465;541.23421728412;-Error nombre de Distribuidora-Error nombre de Código Contrato
780;18;2020-10-01;;10;;163;CGED;E-CL;SIC 2013/03_2 (emetal)_BS3_BB_CGE Distribución_E-CL;Ancoa 13.2;;58588.210965281;115.768706426884;-Error nombre de Distribuidora-Error nombre de Código Contrato
781;18;2020-10-01;;10;;88;CGED;E-CL;SIC 2013/03_2 (emetal)_BS3_BB_CGE Distribución_E-CL;La Palma 13.2;;671341.126715443;239.92202159973;-Error nombre de Distribuidora-Error nombre de Código Contrato
782;18;2020-10-01;;10;;105;CGED;E-CL;SIC 2013/03_2 (emetal)_BS3_BB_CGE Distribución_E-CL;Panguilemo 015;;0.0;0.0;-Error nombre de Distribuidora-Error nombre de Código Contrato
783;18;2020-10-01;;10;;197;CGED;E-CL;SIC 2013/03_2 (emetal)_BS3_BB_CGE Distribución_E-CL;San Clemente 13.2;;683283.315062089;982.159822091509;-Error nombre de Distribuidora-Error nombre de Código Contrato
784;18;2020-10-01;;10;;199;CGED;E-CL;SIC 2013/03_2 (emetal)_BS3_BB_CGE Distribución_E-CL;San Javier 023;;79456.4345354299;61.7413962682609;-Error nombre de Distribuidora-Error nombre de Código Contrato
785;18;2020-10-01;;10;;121;CGED;E-CL;SIC 2013/03_2 (emetal)_BS3_BB_CGE Distribución_E-CL;San Miguel 015;;94019.5097267082;200.326327081626;-Error nombre de Distribuidora-Error nombre de Código Contrato
786;18;2020-10-01;;10;;200;CGED;E-CL;SIC 2013/03_2 (emetal)_BS3_BB_CGE Distribución_E-CL;San Rafael Emetal 13.2;;837588.221186409;1052.412959838002;-Error nombre de Distribuidora-Error nombre de Código Contrato
787;18;2020-10-01;;10;;126;CGED;E-CL;SIC 2013/03_2 (emetal)_BS3_BB_CGE Distribución_E-CL;Talca 015;;1010094.67886346;1495.15269996625;-Error nombre de Distribuidora-Error nombre de Código Contrato
788;18;2020-10-01;;10;;68;CGED;E-CL;SIC 2013/03_2_BS3_BB_CGE Distribución_E-CL;Alameda 015;;1545014.64947302;4355.93218639619;-Error nombre de Distribuidora-Error nombre de Código Contrato
789;18;2020-10-01;;10;;69;CGED;E-CL;SIC 2013/03_2_BS3_BB_CGE Distribución_E-CL;Andalien 015;;1552318.53985816;3937.695312962;-Error nombre de Distribuidora-Error nombre de Código Contrato
